street	board	potBefore	toCall	position	stackBefore	action	holeCards
Flop	Qs Js 2h	63.000	27.000	BigBlind	182.000	Call	QhKh
Turn	Qs Js 2h Ad	90.000	0.000	BigBlind	155.000	Check	QhKh
Turn	Qs Js 2h Ad	157.500	67.500	BigBlind	155.000	Call	QhKh
River	Qs Js 2h Ad 2d	225.000	0.000	BigBlind	87.500	Check	QhKh
River	Qs Js 2h Ad 2d	312.500	87.500	BigBlind	87.500	Call	QhKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3cJs
Preflop	-	5.000	1.000	Button	198.000	Fold	3cJs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jc3d
Flop	Kc Js Jd	5.000	0.000	BigBlind	197.500	Raise:2.50	Jc3d
Flop	Kc Js Jd	12.500	2.500	BigBlind	195.000	Call	Jc3d
Turn	Kc Js Jd 5s	15.000	0.000	BigBlind	192.500	Check	Jc3d
Turn	Kc Js Jd 5s	22.500	7.500	BigBlind	192.500	Call	Jc3d
River	Kc Js Jd 5s Qs	30.000	0.000	BigBlind	185.000	Raise:15.00	Jc3d
River	Kc Js Jd 5s Qs	75.000	15.000	BigBlind	170.000	Fold	Jc3d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8cJc
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	8cJc
Preflop	-	51.000	15.000	Button	182.000	Call	8cJc
Flop	Tc 8d 2d	99.000	33.000	Button	167.000	Call	8cJc
Turn	Tc 8d 2d Ad	231.000	99.000	Button	134.000	Fold	8cJc
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KdQs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	KdQs
Flop	6c 4s 2s	25.000	0.000	BigBlind	187.500	Raise:2.50	KdQs
Flop	6c 4s 2s	32.500	2.500	BigBlind	185.000	Call	KdQs
Turn	6c 4s 2s Tc	35.000	0.000	BigBlind	182.500	Raise:27.50	KdQs
Turn	6c 4s 2s Tc	117.500	27.500	BigBlind	155.000	Fold	KdQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d8s
Preflop	-	6.500	2.500	Button	198.000	Call	5d8s
Flop	7d 4d 3h	16.000	7.000	Button	195.500	Call	5d8s
Turn	7d 4d 3h 6c	34.500	11.500	Button	188.500	Raise:37.00	5d8s
Turn	7d 4d 3h 6c	157.000	37.000	Button	140.000	Raise:103.00	5d8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Tc7d
Flop	Jh 9s 8s	6.000	0.000	BigBlind	197.000	Check	Tc7d
Flop	Jh 9s 8s	10.500	4.500	BigBlind	197.000	Call	Tc7d
Turn	Jh 9s 8s Jc	15.000	0.000	BigBlind	192.500	Check	Tc7d
Turn	Jh 9s 8s Jc	26.500	11.500	BigBlind	192.500	Call	Tc7d
River	Jh 9s 8s Jc 4s	38.000	0.000	BigBlind	181.000	Check	Tc7d
River	Jh 9s 8s Jc 4s	66.500	28.500	BigBlind	181.000	Call	Tc7d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc3d
Preflop	-	5.000	1.000	Button	198.000	Call	Qc3d
Flop	Ac Jc 8s	10.500	4.500	Button	197.000	Fold	Qc3d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	5hAh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	5hAh
Flop	Ts 9d 5d	25.000	0.000	BigBlind	187.500	Check	5hAh
Flop	Ts 9d 5d	44.000	19.000	BigBlind	187.500	Fold	5hAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7h8s
Preflop	-	5.000	1.000	Button	198.000	Call	7h8s
Flop	Ks Qd Js	9.000	3.000	Button	197.000	Fold	7h8s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	Ac8s
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	Ac8s
Preflop	-	1.500	0.500	Button	199.500	Fold	2c5d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3cJc
Flop	Qh 8s 2h	5.000	0.000	BigBlind	197.500	Check	3cJc
Flop	Qh 8s 2h	9.000	4.000	BigBlind	197.500	Fold	3cJc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dTd
Preflop	-	5.000	1.000	Button	198.000	Call	5dTd
Flop	9d 6c 3s	9.000	3.000	Button	197.000	Raise:12.00	5dTd
Flop	9d 6c 3s	48.000	12.000	Button	182.000	Call	5dTd
Turn	9d 6c 3s Jh	90.000	30.000	Button	170.000	Fold	5dTd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	Ac8s
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	Ac8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QhAs
Preflop	-	5.000	1.000	Button	198.000	Call	QhAs
Flop	Ad Ac Jc	10.500	4.500	Button	197.000	Call	QhAs
Turn	Ad Ac Jc Qc	22.500	7.500	Button	192.500	Raise:9.00	QhAs
Turn	Ad Ac Jc Qc	57.000	9.000	Button	176.000	Call	QhAs
River	Ad Ac Jc Qc Kc	99.000	33.000	Button	167.000	Raise:134.00	QhAs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QdKs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QdKs
Flop	9h 5s 3d	25.000	0.000	BigBlind	187.500	Raise:10.00	QdKs
Flop	9h 5s 3d	71.500	26.500	BigBlind	177.500	Fold	QdKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dTd
Preflop	-	5.000	1.000	Button	198.000	Call	4dTd
Flop	Qd 9c 3s	10.500	4.500	Button	197.000	Call	4dTd
Turn	Qd 9c 3s Qc	22.500	7.500	Button	192.500	Fold	4dTd
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4d8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc8h
Preflop	-	6.500	2.500	Button	198.000	Call	Qc8h
Flop	9s 6d 3s	13.500	4.500	Button	195.500	Fold	Qc8h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7c7s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7c7s
Flop	Jc 9h 9d	25.000	0.000	BigBlind	187.500	Check	7c7s
Flop	Jc 9h 9d	37.500	12.500	BigBlind	187.500	Call	7c7s
Turn	Jc 9h 9d Tc	50.000	0.000	BigBlind	175.000	Raise:20.00	7c7s
Turn	Jc 9h 9d Tc	110.000	20.000	BigBlind	155.000	Fold	7c7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TsKs
Preflop	-	5.000	1.000	Button	198.000	Call	TsKs
Flop	As Jh 8h	9.000	3.000	Button	197.000	Call	TsKs
Turn	As Jh 8h 5c	18.000	6.000	Button	194.000	Fold	TsKs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	AcQs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	AcQs
Flop	Kd Kc 4h	25.000	0.000	BigBlind	187.500	Raise:2.50	AcQs
Flop	Kd Kc 4h	32.500	2.500	BigBlind	185.000	Call	AcQs
Turn	Kd Kc 4h Qh	35.000	0.000	BigBlind	182.500	Raise:12.50	AcQs
Turn	Kd Kc 4h Qh	72.500	12.500	BigBlind	170.000	Call	AcQs
River	Kd Kc 4h Qh 5c	85.000	0.000	BigBlind	157.500	Check	AcQs
River	Kd Kc 4h Qh 5c	127.500	42.500	BigBlind	157.500	Call	AcQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TdAd
Preflop	-	5.000	1.000	Button	198.000	Call	TdAd
Flop	Js 6s 5d	10.500	4.500	Button	197.000	Fold	TdAd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7cTd
Flop	Qc 6h 5s	5.000	0.000	BigBlind	197.500	Check	7cTd
Flop	Qc 6h 5s	9.000	4.000	BigBlind	197.500	Fold	7cTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc3s
Preflop	-	5.000	1.000	Button	198.000	Call	Tc3s
Flop	Ah 7h 5d	9.000	3.000	Button	197.000	Fold	Tc3s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	TdTh
Preflop	-	27.000	9.000	BigBlind	191.000	Call	TdTh
Flop	Ac Ks Qh	36.000	0.000	BigBlind	182.000	Check	TdTh
Flop	Ac Ks Qh	63.000	27.000	BigBlind	182.000	Call	TdTh
Turn	Ac Ks Qh Kd	90.000	0.000	BigBlind	155.000	Check	TdTh
Turn	Ac Ks Qh Kd	157.500	67.500	BigBlind	155.000	Fold	TdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dQs
Preflop	-	5.000	1.000	Button	198.000	Fold	4dQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3cQd
Flop	5d 3d 2h	5.000	0.000	BigBlind	197.500	Raise:2.50	3cQd
Flop	5d 3d 2h	12.500	2.500	BigBlind	195.000	Call	3cQd
Turn	5d 3d 2h Jc	15.000	0.000	BigBlind	192.500	Check	3cQd
Turn	5d 3d 2h Jc	22.500	7.500	BigBlind	192.500	Call	3cQd
River	5d 3d 2h Jc 8c	30.000	0.000	BigBlind	185.000	Check	3cQd
River	5d 3d 2h Jc 8c	45.000	15.000	BigBlind	185.000	Call	3cQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td7s
Preflop	-	5.000	1.000	Button	198.000	Fold	Td7s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3s6s
Flop	Jc 4c 2d	5.000	0.000	BigBlind	197.500	Check	3s6s
Flop	Jc 4c 2d	7.500	2.500	BigBlind	197.500	Call	3s6s
Turn	Jc 4c 2d 4h	10.000	0.000	BigBlind	195.000	Check	3s6s
Turn	Jc 4c 2d 4h	15.000	5.000	BigBlind	195.000	Fold	3s6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dQh
Preflop	-	5.000	1.000	Button	198.000	Fold	6dQh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c8s
Preflop	-	5.000	1.000	Button	198.000	Call	4c8s
Flop	Kh 7h 6s	9.000	3.000	Button	197.000	Call	4c8s
Turn	Kh 7h 6s Tc	21.000	9.000	Button	194.000	Raise:21.00	4c8s
Turn	Kh 7h 6s Tc	93.000	21.000	Button	164.000	Call	4c8s
River	Kh 7h 6s Tc 9h	199.500	85.500	Button	143.000	Fold	4c8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5hJh
Flop	Kd 5c 4c	5.000	0.000	BigBlind	197.500	Check	5hJh
Flop	Kd 5c 4c	9.000	4.000	BigBlind	197.500	Call	5hJh
Turn	Kd 5c 4c Ts	13.000	0.000	BigBlind	193.500	Check	5hJh
Turn	Kd 5c 4c Ts	23.000	10.000	BigBlind	193.500	Fold	5hJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dTs
Preflop	-	5.000	1.000	Button	198.000	Call	6dTs
Flop	7d 7c 4c	9.000	3.000	Button	197.000	Fold	6dTs
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	7sAs
Preflop	-	27.000	9.000	BigBlind	191.000	Call	7sAs
Flop	Kc 9c 3h	36.000	0.000	BigBlind	182.000	Check	7sAs
Flop	Kc 9c 3h	63.000	27.000	BigBlind	182.000	Fold	7sAs
Preflop	-	1.500	0.500	Button	199.500	Fold	8c2d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KcQs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	KcQs
Flop	Ah 7h 7c	25.000	0.000	BigBlind	187.500	Check	KcQs
Flop	Ah 7h 7c	37.500	12.500	BigBlind	187.500	Fold	KcQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c3s
Preflop	-	5.000	1.000	Button	198.000	Call	4c3s
Flop	Ah 9c 5h	9.000	3.000	Button	197.000	Call	4c3s
Turn	Ah 9c 5h Td	18.000	6.000	Button	194.000	Call	4c3s
River	Ah 9c 5h Td Qs	36.000	12.000	Button	188.000	Fold	4c3s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc6h
Flop	As Jd 7s	5.000	0.000	BigBlind	197.500	Check	Qc6h
Flop	As Jd 7s	9.000	4.000	BigBlind	197.500	Fold	Qc6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td5s
Preflop	-	5.000	1.000	Button	198.000	Call	Td5s
Flop	Kd 8s 7d	10.500	4.500	Button	197.000	Fold	Td5s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6c5d
Flop	Kc 9s 2c	5.000	0.000	BigBlind	197.500	Check	6c5d
Flop	Kc 9s 2c	9.000	4.000	BigBlind	197.500	Fold	6c5d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cKd
Preflop	-	5.000	1.000	Button	198.000	Call	4cKd
Flop	Jd Td 6d	10.500	4.500	Button	197.000	Call	4cKd
Turn	Jd Td 6d 4h	22.500	7.500	Button	192.500	Raise:25.50	4cKd
Turn	Jd Td 6d 4h	106.500	25.500	Button	159.500	Raise:134.00	4cKd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3h4h
Flop	Qs 8h 6c	6.000	0.000	BigBlind	197.000	Check	3h4h
Flop	Qs 8h 6c	10.500	4.500	BigBlind	197.000	Fold	3h4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8h8s
Preflop	-	5.000	1.000	Button	198.000	Call	8h8s
Flop	Ks Td 7s	9.000	3.000	Button	197.000	Call	8h8s
Turn	Ks Td 7s Tc	18.000	6.000	Button	194.000	Call	8h8s
River	Ks Td 7s Tc 6h	36.000	12.000	Button	188.000	Call	8h8s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c3d
Preflop	-	5.000	1.000	Button	198.000	Fold	4c3d
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	TcJd
Preflop	-	27.000	9.000	BigBlind	191.000	Call	TcJd
Flop	Ts 8h 5d	36.000	0.000	BigBlind	182.000	Raise:9.00	TcJd
Flop	Ts 8h 5d	63.000	9.000	BigBlind	173.000	Raise:99.00	TcJd
Flop	Ts 8h 5d	335.000	65.000	BigBlind	65.000	Call	TcJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc2d
Preflop	-	5.000	1.000	Button	198.000	Call	Qc2d
Flop	Ac 9d 7h	9.000	3.000	Button	197.000	Fold	Qc2d
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2c9h
Preflop	-	1.500	0.500	Button	199.500	Fold	3c2h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Kc8d
Flop	6d 3s 2h	6.000	0.000	BigBlind	197.000	Check	Kc8d
Flop	6d 3s 2h	10.500	4.500	BigBlind	197.000	Fold	Kc8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jd3h
Preflop	-	5.000	1.000	Button	198.000	Call	Jd3h
Flop	9d 3s 2s	9.000	3.000	Button	197.000	Fold	Jd3h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	5sKs
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	5sKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qd2h
Preflop	-	5.000	1.000	Button	198.000	Call	Qd2h
Flop	Qs 6h 4s	9.000	3.000	Button	197.000	Fold	Qd2h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6cTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7dQs
Preflop	-	5.000	1.000	Button	198.000	Call	7dQs
Flop	Qc 8c 4s	10.500	4.500	Button	197.000	Fold	7dQs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	TdQd
Flop	7s 6s 3s	6.000	0.000	BigBlind	197.000	Raise:3.00	TdQd
Flop	7s 6s 3s	19.000	7.000	BigBlind	194.000	Fold	TdQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc8d
Preflop	-	5.000	1.000	Button	198.000	Call	Tc8d
Flop	Ad 9d 2s	9.000	3.000	Button	197.000	Call	Tc8d
Turn	Ad 9d 2s 6d	18.000	6.000	Button	194.000	Call	Tc8d
River	Ad 9d 2s 6d 4h	36.000	12.000	Button	188.000	Fold	Tc8d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	4c5s
Flop	Ts 9h 7c	6.000	0.000	BigBlind	197.000	Check	4c5s
Flop	Ts 9h 7c	10.500	4.500	BigBlind	197.000	Fold	4c5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3c6h
Preflop	-	5.000	1.000	Button	198.000	Fold	3c6h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8cTh
Flop	9c 5s 5d	6.000	0.000	BigBlind	197.000	Check	8cTh
Flop	9c 5s 5d	10.500	4.500	BigBlind	197.000	Fold	8cTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dQh
Preflop	-	5.000	1.000	Button	198.000	Fold	5dQh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6c6h
Preflop	-	22.500	7.500	BigBlind	192.500	Call	6c6h
Flop	Td 7d 4c	30.000	0.000	BigBlind	185.000	Check	6c6h
Flop	Td 7d 4c	52.500	22.500	BigBlind	185.000	Fold	6c6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5s8s
Preflop	-	6.500	2.500	Button	198.000	Call	5s8s
Flop	Ac Jh 6s	13.500	4.500	Button	195.500	Fold	5s8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5h6h
Flop	8s 8h 4s	5.000	0.000	BigBlind	197.500	Check	5h6h
Flop	8s 8h 4s	9.000	4.000	BigBlind	197.500	Fold	5h6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cTc
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	7cTc
Preflop	-	51.000	15.000	Button	182.000	Fold	7cTc
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7d6h
Flop	Jd 9h 4h	6.000	0.000	BigBlind	197.000	Check	7d6h
Flop	Jd 9h 4h	10.500	4.500	BigBlind	197.000	Fold	7d6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac2h
Preflop	-	5.000	1.000	Button	198.000	Call	Ac2h
Flop	Qc 8c 6h	9.000	3.000	Button	197.000	Fold	Ac2h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Jc8h
Flop	Qc Td 4c	6.000	0.000	BigBlind	197.000	Check	Jc8h
Flop	Qc Td 4c	10.500	4.500	BigBlind	197.000	Call	Jc8h
Turn	Qc Td 4c 6h	15.000	0.000	BigBlind	192.500	Check	Jc8h
Turn	Qc Td 4c 6h	26.500	11.500	BigBlind	192.500	Fold	Jc8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5cTh
Preflop	-	5.000	1.000	Button	198.000	Call	5cTh
Flop	8c 4d 3h	10.500	4.500	Button	197.000	Fold	5cTh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4h8h
Flop	Jd 4d 2h	5.000	0.000	BigBlind	197.500	Check	4h8h
Flop	Jd 4d 2h	9.000	4.000	BigBlind	197.500	Call	4h8h
Turn	Jd 4d 2h 7h	13.000	0.000	BigBlind	193.500	Check	4h8h
Turn	Jd 4d 2h 7h	23.000	10.000	BigBlind	193.500	Call	4h8h
River	Jd 4d 2h 7h 4s	33.000	0.000	BigBlind	183.500	Check	4h8h
River	Jd 4d 2h 7h 4s	58.000	25.000	BigBlind	183.500	Call	4h8h
Preflop	-	1.500	0.500	Button	199.500	Fold	4c7s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jc5h
Flop	Td 9s 3h	5.000	0.000	BigBlind	197.500	Check	Jc5h
Flop	Td 9s 3h	9.000	4.000	BigBlind	197.500	Fold	Jc5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8dQs
Preflop	-	5.000	1.000	Button	198.000	Fold	8dQs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QhJs
Flop	Ad Qs 2h	6.000	0.000	BigBlind	197.000	Check	QhJs
Flop	Ad Qs 2h	10.500	4.500	BigBlind	197.000	Call	QhJs
Turn	Ad Qs 2h 2s	15.000	0.000	BigBlind	192.500	Check	QhJs
Turn	Ad Qs 2h 2s	26.500	11.500	BigBlind	192.500	Fold	QhJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cJh
Preflop	-	5.000	1.000	Button	198.000	Fold	6cJh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc9s
Flop	8s 8d 4d	5.000	0.000	BigBlind	197.500	Check	Qc9s
Flop	8s 8d 4d	7.500	2.500	BigBlind	197.500	Fold	Qc9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cKc
Preflop	-	5.000	1.000	Button	198.000	Call	7cKc
Flop	Ac 8c 7h	9.000	3.000	Button	197.000	Call	7cKc
Turn	Ac 8c 7h 9c	21.000	9.000	Button	194.000	Call	7cKc
River	Ac 8c 7h 9c 7d	45.000	15.000	Button	185.000	Raise:78.00	7cKc
River	Ac 8c 7h 9c 7d	294.000	78.000	Button	92.000	Fold	7cKc
Preflop	-	4.000	2.000	BigBlind	199.000	Call	7hTs
Flop	As Ks 3d	6.000	0.000	BigBlind	197.000	Check	7hTs
Flop	As Ks 3d	10.500	4.500	BigBlind	197.000	Fold	7hTs
Preflop	-	1.500	0.500	Button	199.500	Fold	7d4s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7d8s
Flop	7c 3d 2c	5.000	0.000	BigBlind	197.500	Check	7d8s
Flop	7c 3d 2c	7.500	2.500	BigBlind	197.500	Call	7d8s
Turn	7c 3d 2c 6c	10.000	0.000	BigBlind	195.000	Check	7d8s
Turn	7c 3d 2c 6c	17.500	7.500	BigBlind	195.000	Fold	7d8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2c5c
Preflop	-	5.000	1.000	Button	198.000	Call	2c5c
Flop	Ah Ac Th	9.000	3.000	Button	197.000	Fold	2c5c
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5h5s
Flop	Js Jh 3h	6.000	0.000	BigBlind	197.000	Check	5h5s
Flop	Js Jh 3h	10.500	4.500	BigBlind	197.000	Call	5h5s
Turn	Js Jh 3h 6s	15.000	0.000	BigBlind	192.500	Check	5h5s
Turn	Js Jh 3h 6s	26.500	11.500	BigBlind	192.500	Call	5h5s
River	Js Jh 3h 6s 8d	38.000	0.000	BigBlind	181.000	Check	5h5s
River	Js Jh 3h 6s 8d	66.500	28.500	BigBlind	181.000	Fold	5h5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AcKd
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	AcKd
Preflop	-	51.000	15.000	Button	182.000	Call	AcKd
Flop	Js 5d 2s	115.500	49.500	Button	167.000	Call	AcKd
Turn	Js 5d 2s 4s	247.500	82.500	Button	117.500	Fold	AcKd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8h9s
Flop	Ad 6s 6c	5.000	0.000	BigBlind	197.500	Check	8h9s
Flop	Ad 6s 6c	9.000	4.000	BigBlind	197.500	Call	8h9s
Turn	Ad 6s 6c 5c	13.000	0.000	BigBlind	193.500	Check	8h9s
Turn	Ad 6s 6c 5c	23.000	10.000	BigBlind	193.500	Raise:13.50	8h9s
Turn	Ad 6s 6c 5c	95.000	35.000	BigBlind	170.000	Call	8h9s
River	Ad 6s 6c 5c 8s	130.000	0.000	BigBlind	135.000	Check	8h9s
River	Ad 6s 6c 5c 8s	227.500	97.500	BigBlind	135.000	Fold	8h9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td8s
Preflop	-	5.000	1.000	Button	198.000	Call	Td8s
Flop	Qc 9d 4s	9.000	3.000	Button	197.000	Call	Td8s
Turn	Qc 9d 4s Jd	21.000	9.000	Button	194.000	Call	Td8s
River	Qc 9d 4s Jd 3d	45.000	15.000	Button	185.000	Call	Td8s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5c9d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QhJs
Preflop	-	5.000	1.000	Button	198.000	Call	QhJs
Flop	Qs Qd 7d	10.500	4.500	Button	197.000	Call	QhJs
Turn	Qs Qd 7d 4h	26.500	11.500	Button	192.500	Call	QhJs
River	Qs Qd 7d 4h Tc	66.500	28.500	Button	181.000	Raise:60.50	QhJs
River	Qs Qd 7d 4h Tc	308.000	92.000	Button	92.000	Call	QhJs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jd6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QcQh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	QcQh
Preflop	-	51.000	15.000	Button	182.000	Call	QcQh
Flop	Td 9s 5c	115.500	49.500	Button	167.000	Raise:49.50	QcQh
Flop	Td 9s 5c	313.500	49.500	Button	68.000	Raise:18.50	QcQh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6d3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7d5h
Preflop	-	5.000	1.000	Button	198.000	Fold	7d5h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Ac5s
Flop	Ah 7c 2d	6.000	0.000	BigBlind	197.000	Check	Ac5s
Flop	Ah 7c 2d	10.500	4.500	BigBlind	197.000	Call	Ac5s
Turn	Ah 7c 2d Qh	15.000	0.000	BigBlind	192.500	Check	Ac5s
Turn	Ah 7c 2d Qh	26.500	11.500	BigBlind	192.500	Call	Ac5s
River	Ah 7c 2d Qh 8c	38.000	0.000	BigBlind	181.000	Check	Ac5s
River	Ah 7c 2d Qh 8c	66.500	28.500	BigBlind	181.000	Fold	Ac5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jd5s
Preflop	-	5.000	1.000	Button	198.000	Call	Jd5s
Flop	Qd 7c 2h	9.000	3.000	Button	197.000	Fold	Jd5s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Kc8h
Flop	Jc 3d 2c	6.000	0.000	BigBlind	197.000	Check	Kc8h
Flop	Jc 3d 2c	10.500	4.500	BigBlind	197.000	Call	Kc8h
Turn	Jc 3d 2c Ah	15.000	0.000	BigBlind	192.500	Check	Kc8h
Turn	Jc 3d 2c Ah	26.500	11.500	BigBlind	192.500	Fold	Kc8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6c7h
Preflop	-	6.500	2.500	Button	198.000	Call	6c7h
Flop	Ks 6s 3h	13.500	4.500	Button	195.500	Call	6c7h
Turn	Ks 6s 3h 2h	27.000	9.000	Button	191.000	Fold	6c7h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4h3s
Flop	Jd Td 2s	5.000	0.000	BigBlind	197.500	Check	4h3s
Flop	Jd Td 2s	9.000	4.000	BigBlind	197.500	Fold	4h3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3cAc
Preflop	-	5.000	1.000	Button	198.000	Call	3cAc
Flop	Kh Kc Qc	9.000	3.000	Button	197.000	Raise:6.00	3cAc
Flop	Kh Kc Qc	30.000	6.000	Button	188.000	Call	3cAc
Turn	Kh Kc Qc 8d	54.000	18.000	Button	182.000	Call	3cAc
River	Kh Kc Qc 8d 6c	108.000	36.000	Button	164.000	Call	3cAc
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7dKh
Flop	Qh 7s 5s	5.000	0.000	BigBlind	197.500	Check	7dKh
Flop	Qh 7s 5s	9.000	4.000	BigBlind	197.500	Call	7dKh
Turn	Qh 7s 5s Ad	13.000	0.000	BigBlind	193.500	Check	7dKh
Turn	Qh 7s 5s Ad	19.500	6.500	BigBlind	193.500	Call	7dKh
River	Qh 7s 5s Ad 6s	26.000	0.000	BigBlind	187.000	Check	7dKh
