hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
5799	BigBlind	7d7s	JhKs	KdTs6d2hAc	-20000	-200.000	5	5	b200b300b1800b3300c/b3300b7500b11700b16700c//
5800	Button	2s5s	6dQs	Js9s3s6sKc	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
5801	BigBlind	KcAc	8s9s	Jh9c5d8d3c	-5100	-51.000	6	6	b200b450c/b450c/kk/kb2100b4200b19100f
5802	Button	QdAs	Kc4d		100	1.000	1	1	b300f
5803	BigBlind	6h7h	9h2s		50	0.500	0	1	f
5804	Button	Jh5s	Jc6s	As9h9c	500	5.000	2	3	b250c/b250b500f
5805	BigBlind	Tc9h	2dKd	QsQc5h	400	4.000	3	4	b200b300c/kb100b200f
5806	Button	3c4c	6c3h		100	1.000	1	1	b250f
5807	BigBlind	QhTs	Kd2s	Kh4h3sQd8h	-1900	-19.000	4	5	b200b300c/kk/b450c/b1150c
5808	Button	Td2h	3cKs	Jc7s4dTs	250	2.500	3	4	b250c/kk/kb250f
5809	BigBlind	8cAh	6dQd	Ks5c2c	1800	18.000	3	4	b200b300c/kb1500b3000f
5810	Button	7c6h	4h3s	5h3h2dQhKc	-750	-7.500	4	5	b250c/kk/b250b500c/kk
5811	BigBlind	5dTd	8cQh		200	2.000	1	2	b200b300f
5812	Button	6hAh	KdTh	5h4h4d	1800	18.000	3	4	b300b900b1500c/b300b2800f
5813	BigBlind	3d6h	3c4s		200	2.000	1	2	b200b300f
5814	Button	3s9s	Kd6h	Kc7h2d4h9d	1500	15.000	5	6	b250c/kk/kk/kb400b1250b2100f
5815	BigBlind	6h8h	JcJs	TsTc3cTdQs	-6000	-60.000	5	6	b200b300c/b300c/b600c/kb2400b4800c
5816	Button	4c7c	4d7s		100	1.000	1	1	b250f
5817	BigBlind	4cKc	3cJc	8h6c5c3sTc	10800	108.000	5	6	b200b300c/b450c/b750c/b2250b9300b16350f
5818	Button	Jd8h	2c3c	KcTh5sKs	500	5.000	3	4	b250c/kk/b250b500f
5819	BigBlind	9c3d	7cQc	Ts8c5s4h8d	-3100	-31.000	6	7	b200b300c/kb100b200c/kb1300b2600c/kk
5820	Button	7hTs	4dKh	KcTd2c6d	650	6.500	3	5	b250c/kb400c/kb1000f
5821	BigBlind	5s7s	Qd8s	7d5d3c	300	3.000	2	3	b200b300c/b450f
5822	Button	7d6s	Td9s	JsTc7s3dTh	-3250	-32.500	4	7	b250c/kb400c/kb650c/kb1950c
5823	BigBlind	Jd5s	7c4d		50	0.500	0	1	f
5824	Button	3cQh	2dTh		100	1.000	1	1	b250f
5825	BigBlind	7h9s	JdKs		1800	18.000	2	3	b200b300b1800b3300f
5826	Button	Qd2s	KhJs		750	7.500	2	2	b250b750b1250f
5827	BigBlind	Td7h	4d7s		50	0.500	0	1	f
5828	Button	5h7h	6dKs	QsQdJs3hTd	1000	10.000	4	6	b250c/kb250c/kk/b500b1000f
5829	BigBlind	8hTs	5c6h	Ah9s6s5s7d	1250	12.500	5	6	b200b300c/kk/kb100b200c/b750c
5830	Button	Kd6s	2d5d	Kc6d5h	9000	90.000	4	5	b250b750b1250c/b250b2300b7750b17150f
5831	BigBlind	TdKh	JcTs	8h6h2c8d2h	500	5.000	5	6	b200b300c/kk/kb100b200c/kk
5832	Button	Qd6h	KcAd	AsAc7c4d2h	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
5833	BigBlind	9dTd	6c2s		50	0.500	0	1	f
5834	Button	Ac7d	2dJs		100	1.000	1	1	b300f
5835	BigBlind	JcTd	8h3s		50	0.500	0	1	f
5836	Button	7cTd	9cJd	Jc6h3h9d	-5250	-52.500	5	5	b250c/kk/b250b500b2750b5000b19750f
5837	BigBlind	9h2s	2hTh	Jc9d4s	300	3.000	2	3	b200b300c/b300f
5838	Button	TcQd	ThQs	Ac5d3cKh3h	500	5.000	4	6	b250c/kk/kb250c/kb500f
5839	BigBlind	4dJs	QcJh	KhTd8s4cKc	8700	87.000	6	7	b200b300c/kb900b1800c/kb3300b6600c/b8700f
5840	Button	AcJd	4c4s	Js6s5c	300	3.000	2	3	b300c/kb450f
5841	BigBlind	9dAs	5c7c	JsJh9c5s	750	7.500	3	4	b200b300c/b450c/b1150f
5842	Button	5cJh	2c5h		100	1.000	1	1	b250f
5843	BigBlind	3cKc	4cJd		200	2.000	1	2	b200b300f
5844	Button	Qc6s	4dJh	Td7d4s6h	250	2.500	3	4	b250c/kk/kb400f
5845	BigBlind	9c7d	4dAd	QcJdThTs8d	500	5.000	5	6	b200b300c/kb100b200c/kk/b750f
5846	Button	8cAh	5d7s		100	1.000	1	1	b300f
5847	BigBlind	Qc9h	4c7c	Kd9d3h	300	3.000	2	3	b200b300c/b450f
5848	Button	JdAh	Qc7d		100	1.000	1	1	b300f
5849	BigBlind	9cAc	6h2s		50	0.500	0	1	f
5850	Button	Kd5h	Jc7d	AdTc4c2h	500	5.000	3	4	b250c/kk/b250b500f
5851	BigBlind	2dJh	2h8s		50	0.500	0	1	f
5852	Button	Kc4h	ThAs	Jc4c3c	250	2.500	2	3	b250c/kb400f
5853	BigBlind	Ac8d	6cTd		200	2.000	1	2	b200b300f
5854	Button	6d8d	KcAd	Qd9h3hJd9d	20000	200.000	4	3	b250b750b1250b6750b12250b20000c///
5855	BigBlind	Jd3s	9sKs	6d5d4c3h7h	0	0.000	4	5	b200b300c/b300c/b900c/b1500c
5856	Button	4cTh	8c7h	AcTd7d6c4d	3250	32.500	4	7	b250c/kb400c/kb650c/kb1950c
5857	BigBlind	Ad5s	TdKd	KcTc8c4s6d	-2100	-21.000	5	6	b200b300c/kk/kk/kb900b1800c
5858	Button	7c4h	Kd8h	Ah9d2dQs6s	-10250	-102.500	5	7	b250b750b1250c/b1000b2000c/b3500b7000c/kk
5859	BigBlind	Jc9d	3h8h	AsJh3s7c5h	1800	18.000	5	6	b200b300c/b300b900b1500c/kk/b1800f
5860	Button	9cQs	JdQh	KsTh5s3s	600	6.000	3	5	b300c/kb300c/kb600f
5861	BigBlind	Kd6h	8hKs	Tc3d2hJh3c	0	0.000	4	5	b200b300c/kk/kk/kk
5862	Button	4c3d	Jc5s	9s7c2s	500	5.000	2	3	b250c/b250b500f
5863	BigBlind	QdTh	Qh6s	AcTs4h	300	3.000	2	3	b200b300c/b450f
5864	Button	2cJh	5c7d	QhQd3c	250	2.500	2	3	b250c/kb250f
5865	BigBlind	Ac9s	2d3d		200	2.000	1	2	b200b300f
5866	Button	2c3s	7c6s	JhJc8s	100	1.000	2	3	ck/kb100f
5867	BigBlind	Jc5s	7cTh	Ks6s3s7s	300	3.000	3	4	b200b300c/kk/b300f
5868	Button	JcKc	Qc4d		100	1.000	1	1	b300f
5869	BigBlind	Qc2s	5d6s	9h8d3h4sAd	7500	75.000	6	7	b200b300c/kk/kb900b1800c/kb2700b5400c
5870	Button	6h9h	6dQd		750	7.500	2	2	b250b750b1250f
5871	BigBlind	2c2d	Kc6s	Js5s3dKd3h	-7500	-75.000	5	6	b200b300c/b300b1500b2700c/kk/b4500c
5872	Button	JdKh	5sAs	Js9c6c	1250	12.500	3	4	b250b750b1250c/kb1900f
5873	BigBlind	4h7s	QdAs	8s6s4dQh3c	-3000	-30.000	4	5	b200b300c/b450c/b750c/b1500c
5874	Button	JcAs	ThKh	QhTsTc8c9c	20000	200.000	5	6	b300b900b1800c/b900b1800c/kb3600b16400c/
5875	BigBlind	4c2s	8dAd	QhJsTdTc9c	-600	-6.000	4	5	b200b300c/b300c/kk/kk
5876	Button	JcTd	AcJs	Qc5d2d	1250	12.500	3	4	b250b750b1250c/kb1250f
5877	BigBlind	4s9s	7dJd	KdQsJc7sTd	3300	33.000	5	6	b200b300b1800b3300c/kk/kk/b3300f
5878	Button	3dJs	2hQs	KhTs7dKd	200	2.000	3	4	ck/kk/b100b200f
5879	BigBlind	4c6c	6dAh	AcTc7s6s9c	3750	37.500	4	5	b200b300c/b300c/b900c/b2250c
5880	Button	5d7d	Jc3h	Tc6s3s8c	500	5.000	3	4	b250c/kk/b250b500f
5881	BigBlind	3c9s	2cJh	Jc5s5c	300	3.000	2	3	b200b300c/b300f
5882	Button	3dTs	Tc6s	As9c3h	250	2.500	2	3	b250c/kb250f
5883	BigBlind	Qc6d	3c9s		50	0.500	0	1	f
5884	Button	QhAh	6c2s		100	1.000	1	1	b300f
5885	BigBlind	3c5s	QcJh	Jd8h2hQsTc	5400	54.000	6	7	b200b300c/kb900b1800c/kk/kb3300b6600f
5886	Button	6c7h	7s8s	QhTd7d6d	10200	102.000	4	6	b250b750b1250c/kb1900c/b7050b14100f
5887	BigBlind	TsQs	7hKs	QdTd6h7s	750	7.500	3	4	b200b300c/b450c/b1150f
5888	Button	3d8s	AdAs		-3100	-31.000	4	3	cb300b500b1800b3100b20000f
5889	BigBlind	KcKd	4c8h		200	2.000	1	2	b200b450f
5890	Button	7c4d	9cQs	Ac8c6cJd6s	-650	-6.500	4	5	b250c/kb400c/kk/kk
5891	BigBlind	Jd6s	KcAh	8c5c3s	-3900	-39.000	5	5	b200b300b1800b3300c/kb300b600b16700f
5892	Button	2dQd	Qc9s	AsJh6sTh	500	5.000	3	4	b250c/kk/b250b500f
5893	BigBlind	Jd5s	Ac7d	Js8s8d	1200	12.000	3	4	b200b300c/b450b900b2350f
5894	Button	Th3s	3c8h		100	1.000	1	1	b250f
5895	BigBlind	Ac7h	4hAh	Qs7c6d	300	3.000	2	3	b200b300c/b450f
5896	Button	9sTs	9c8d	9h7d7c5dAd	0	0.000	4	7	b250c/kb400c/kb1000c/kb2500c
5897	BigBlind	5c9d	5d6h	Ts7c4hJhQh	1800	18.000	5	6	b200b300c/kk/b300c/kb600b1200c
5898	Button	4cJc	Qh7s	Th6h3cQsJd	-1900	-19.000	4	6	b250c/kk/b250b500c/kb1150c
5899	BigBlind	Kc5d	7cKs	Kh8d8cKdAd	0	0.000	5	6	b200b300c/b450c/b1150c/b2850b8900b14950c
5900	Button	7d4s	Kc3s	QcTc3d2dTd	-750	-7.500	4	5	b250c/kk/b250b500c/kk
5901	BigBlind	Tc5h	Ad8h	Td7h5sQh	3700	37.000	4	5	b200b300c/b450b1500b3400c/b5550f
5902	Button	AcTs	Jc5s		100	1.000	1	1	b300f
5903	BigBlind	6d7d	Kd6h	Kh6s4c3d8s	-20000	-200.000	5	5	b200b300c/b450b2400b4350c/b4650b15350c/
5904	Button	6dQd	5sQs	KsJh7h	2250	22.500	3	4	b250b750b1250c/b1000b2000f
5905	BigBlind	Tc9h	Kd8s	Ks7d3h3cKc	-1900	-19.000	6	7	b200b300c/kb100b200c/kk/kb700b1400c
5906	Button	4cAh	4hJs		100	1.000	1	1	b300f
5907	BigBlind	2c8c	4dQs	8h5c2s	300	3.000	2	3	b200b300c/b450f
5908	Button	4cKd	2c5s		100	1.000	1	1	b250f
5909	BigBlind	9c5h	5dTd	Ad8d3s5s2h	600	6.000	4	5	b200b300c/b300c/kk/b600f
5910	Button	5s8s	6dQh	Ks5h3s	250	2.500	2	3	b250c/kb400f
5911	BigBlind	9cTd	2h7h	Kc5h4h7c2c	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
5912	Button	JsKs	2hKh	Qh6h2dAc7s	-1000	-10.000	4	6	b250c/kk/kb250c/kb500c
5913	BigBlind	9d3s	4c9h	Jc4s4hKcQh	-5300	-53.000	7	8	b200b300c/kb100b200c/kb700b1400c/kb1700b3400c
5914	Button	3cAd	QhAs	6h2s2dAh8h	-20000	-200.000	5	8	b300c/kb450b1500b3400c/kb5550c/kb10750c
5915	BigBlind	Kd3s	8d2h		50	0.500	0	1	f
5916	Button	4c9s	8c5h	Qs9d8d	500	5.000	2	3	b250c/b250b500f
5917	BigBlind	Kh5s	3h4s		200	2.000	1	2	b200b300f
5918	Button	8d7s	6sJs	Qc9c7h	250	2.500	2	3	b250c/kb400f
5919	BigBlind	3sKs	JcQh	Th9c6s5h9d	1200	12.000	5	6	b200b300c/kk/kk/kb900b1800f
5920	Button	7cAs	5hJh	Qh2d2c	250	2.500	2	3	b250c/kb400f
5921	BigBlind	QcQd	3d5h	7s7h2c	450	4.500	2	3	b200b450c/b700f
5922	Button	8d4h	9hAs	AdJdTs8sQd	-750	-7.500	4	5	b250c/kk/b250b500c/kk
5923	BigBlind	6dKh	JsKs	QsTc9sJc6s	-18450	-184.500	6	7	b200b300c/kb100b200c/b750c/b1900b9550b17200c
5924	Button	7c8d	Qc4s	Kc9h3s3d9d	0	0.000	4	4	b250c/kk/kk/kk
5925	BigBlind	9d5h	Qd7s	Tc8c3d	300	3.000	2	3	b200b300c/b300f
5926	Button	9c8s	9d6h	AcKd9h4s	500	5.000	3	5	b250c/kb250c/kb500f
5927	BigBlind	7s9s	KcAd	6c3d2dQsAs	-15000	-150.000	6	7	b200b300b1800b3300c/kk/b3300c/kb4200b8400c
5928	Button	3c5d	7dQd	KcQs2d8d7c	-500	-5.000	4	5	b250c/kb250c/kk/kk
5929	BigBlind	5c5s	Qc7s		200	2.000	1	2	b200b300f
5930	Button	9d8s	Ac2s	6c3h2dQhKc	-750	-7.500	4	5	b250c/kk/b250b500c/kk
5931	BigBlind	8sQs	6c5s	Jd8c6s9sQc	6600	66.000	5	6	b200b300c/b450c/b750b3300b5850c/b9900f
5932	Button	2s4s	5c2h		100	1.000	1	1	b250f
5933	BigBlind	7hTh	JcAs	KdQs6d7sAh	-8700	-87.000	6	7	b200b300c/kb1500b3000c/kb2700b5400c/kk
5934	Button	5d9s	8cKd	Tc9d6h7hQd	-20000	-200.000	5	7	b250b750b1250c/b250b500b5500b10500c/kb8250c/
5935	BigBlind	3c2d	Jc8d	Qh4s3h	300	3.000	2	3	b200b300c/b300f
5936	Button	Ac2h	5cTh	Kh4c2s	250	2.500	2	3	b250c/kb400f
5937	BigBlind	JcKh	8cQd	Ah6c3h5hQc	500	5.000	5	6	b200b300c/kb100b200c/kk/b500f
5938	Button	Qh8s	8cJh	Ks3h3d	250	2.500	2	3	b250c/kb250f
5939	BigBlind	3h5h	6h8s	Kh9h7cTdAh	4500	45.000	5	6	b200b300c/b300c/kb600b1200c/b2700c
5940	Button	7c4h	4cKs	Qd7s6s	250	2.500	2	3	b250c/kb400f
5941	BigBlind	QcJd	4cTh	Tc5c3h6hTs	-5300	-53.000	7	8	b200b300c/kb100b200c/kb700b1400c/kb1700b3400c
5942	Button	9c7s	5dQd		750	7.500	2	2	b250b750b1250f
5943	BigBlind	6h8s	8d6s	KhJc8c3sTh	0	0.000	5	6	b200b300c/b300c/kb600b1200c/kk
5944	Button	Ac7h	JhAs		750	7.500	2	2	b250b750b1250f
5945	BigBlind	3cJh	2d9h		50	0.500	0	1	f
5946	Button	7s9s	2c4c	Ts8s3d	250	2.500	2	3	b250c/kb400f
5947	BigBlind	9d6h	Ad5h	7d6c4sQcTc	4050	40.500	5	6	b200b300c/b450c/b750c/kb2550b5100f
5948	Button	8c5h	2c9s		100	1.000	1	1	b250f
5949	BigBlind	5c2d	Ac7s	8h5h2sQh	750	7.500	3	4	b200b300c/b450c/b1150f
5950	Button	8c4s	8d4h		100	1.000	1	1	b250f
5951	BigBlind	3cTs	2cTc	7h4s2s	1800	18.000	4	5	b200b300c/kb100b200b1500b2800f
5952	Button	Ad5s	7h6s	KcTh4s	300	3.000	2	3	b300c/kb300f
5953	BigBlind	8d3h	5dQh	QsTh4c3d	600	6.000	3	4	b200b300c/b300c/b600f
5954	Button	Kh7s	4cAd	AsKc2c3cJc	-3300	-33.000	4	7	b250c/kb400c/kb1000c/kb1650c
5955	BigBlind	2d5h	3dQh	AdTh4d	400	4.000	3	4	b200b300c/kb100b200f
5956	Button	Qh8s	6dKd		750	7.500	2	2	b250b750b1250f
5957	BigBlind	9h7s	8sKs	Jc7c4s5s8d	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
5958	Button	6d2h	Ac4d		300	3.000	2	2	cb300b500f
5959	BigBlind	7hAs	Kc4s	KsJd3dJc5s	-600	-6.000	4	5	b200b300c/kk/b300c/kk
5960	Button	QhJs	2sAs	Qs7c6h	500	5.000	2	3	b250c/b250b800f
5961	BigBlind	4dQs	TdQh	Ah6c4s5d2h	600	6.000	4	5	b200b300c/b300c/kk/b600f
5962	Button	7cQs	6h3s		100	1.000	1	1	b250f
5963	BigBlind	9cJc	8d2h		50	0.500	0	1	f
5964	Button	4d7s	9dKd	As9c6h6cQc	-250	-2.500	4	4	b250c/kk/kk/kk
5965	BigBlind	Jh9s	Kd5h	Qh2d2cQs9c	750	7.500	4	5	b200b300c/kk/kk/b450c
5966	Button	7d7h	9cKc	6h4c3dAh	750	7.500	3	5	b300c/kb450c/kb1150f
5967	BigBlind	3h5s	3d8s		50	0.500	0	1	f
5968	Button	Qc5d	7cAc	8s7s5h	250	2.500	2	3	b250c/kb400f
5969	BigBlind	Kh4s	9cTs	6d6c2h5c	1200	12.000	5	6	b200b300c/kb100b200c/kb700b1400f
5970	Button	6dJh	QcKc	Jc9c3dAh	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
5971	BigBlind	Jc8h	3h7s		50	0.500	0	1	f
5972	Button	3h7h	8c4d		100	1.000	1	1	b250f
5973	BigBlind	TcQh	QdAh	AsJd9dAc6s	-5300	-53.000	7	8	b200b300c/kb100b200c/kb700b1400c/kb1700b3400c
5974	Button	AdAh	9cJd	Ks6h4s	300	3.000	2	3	b300c/kb450f
5975	BigBlind	8dAs	2h7h		200	2.000	1	2	b200b300f
5976	Button	JcKh	2d5d	Ts8d2c7s3h	-600	-6.000	4	5	b300c/kb300c/kk/kk
5977	BigBlind	Qc6s	9cKh	9d7h3cJh6c	-8400	-84.000	5	6	b200b300c/kb900b1800c/b2100c/b4200c
5978	Button	2d6h	Jc9d	AhQc8s6s2s	250	2.500	4	5	ck/kk/kk/kb150c
5979	BigBlind	3c3h	7dTh		200	2.000	1	2	b200b300f
5980	Button	5h2s	2d7d	Jh9d8hAd3s	500	5.000	4	5	b250c/kk/kk/b250b500f
5981	BigBlind	4cJd	2s6s	AhQh6c7h	800	8.000	5	6	b200b300c/kb100b200c/kb300b600f
5982	Button	4c7h	JdQs	Qc8d6h5c2c	20000	200.000	5	6	b250b750b1250c/b250b500c/b1250b4800b18250c/
5983	BigBlind	Qd5s	3dJs	JhTd2c6dKs	-600	-6.000	4	5	b200b300c/kk/b300c/kk
5984	Button	TdQs	Kc6h	QdTs9d	250	2.500	2	3	b250c/kb400f
5985	BigBlind	3d7h	6hKs	Qd4h2cAh	300	3.000	3	4	b200b300c/kk/b300f
5986	Button	Ac6d	9d9h	AdQc2h	1250	12.500	3	4	b250b750b1250c/kb1900f
5987	BigBlind	6h5s	6c8c	As7h4cTh4d	-1800	-18.000	6	6	b200b300c/b300b900b1500c/kk/kb9000f
5988	Button	Ac2h	JsKs	Kc8s4s7dTh	-11000	-110.000	5	7	b250b750b1250c/kk/kb1250c/b4250b8500c
5989	BigBlind	5dJh	8c9c	7h2s2h5c3h	1000	10.000	5	6	b200b300c/kb100b200c/b500c/b1500f
5990	Button	7hQs	8c4s		100	1.000	1	1	b250f
5991	BigBlind	5d3s	4hKs	Kh5c3d9c7d	4750	47.500	4	5	b200b300c/b450c/b1150c/b2850c
5992	Button	8d7h	5hKh		750	7.500	2	2	b250b750b1250f
5993	BigBlind	9c5d	JhTs	AcKdJs9hTd	-1800	-18.000	5	6	b200b300c/b300c/kk/kb600b1200c
5994	Button	4hJs	7hQs	Qd4c3h7cJd	-20000	-200.000	5	6	b250c/kb400c/kb1000b3850b6700b19350c/
5995	BigBlind	9sAs	Ah5s	Qh6h4cJc	1200	12.000	4	5	b200b300c/b300c/kb600b1200f
5996	Button	6dAh	4c6h	Kd7c2d	250	2.500	2	3	b250c/kb250f
5997	BigBlind	6s9s	Kh4s	KdTd4hAs4d	-1800	-18.000	6	6	b200b300c/b300c/kb600b1200c/kb5400f
5998	Button	4c9c	Qd3s	QsJc4s5h6c	-3300	-33.000	4	7	b250c/kb400c/kb1000c/kb1650c
5999	BigBlind	Jc6h	7sKs	Tc7d6c	300	3.000	2	3	b200b300c/b300f
6000	Button	8c9d	9h2s		100	1.000	1	1	b250f
6001	BigBlind	TdKs	9h5s	Kc4c3c	300	3.000	2	3	b200b300c/b450f
6002	Button	Td6s	Qc5h	Qs9s4h8d7d	1900	19.000	4	6	b250c/kk/b250b500c/kb1150c
6003	BigBlind	5d5h	7c8h	Ks6d5s4sAd	-4750	-47.500	4	5	b200b300c/b450c/b1150c/b2850c
6004	Button	4s9s	3hAh		6750	67.500	3	3	b250b750b1250b6750b12250f
6005	BigBlind	QhQs	7c6d	Ks9h4s	450	4.500	2	3	b200b450c/b700f
6006	Button	3dJd	4h6h	AsAcJc	250	2.500	2	3	b250c/kb400f
6007	BigBlind	7d3s	8sQs		1800	18.000	2	3	b200b300b1800b3300f
6008	Button	8sQs	3cJh	AhQd3sJs2d	-4100	-41.000	4	7	b250c/b250b500c/kb1150c/b1100b2200c
6009	BigBlind	6c5h	9cTs	Kd4d2d	1200	12.000	3	4	b200b300c/kb900b1800f
6010	Button	6dQh	TcJh	AsKd8d3s	500	5.000	3	5	b250c/kb250c/kb500f
6011	BigBlind	QcQh	4c8s	9c8c7s	450	4.500	2	3	b200b450c/b700f
6012	Button	9cTc	3cAh	Js4h4dJdQs	-750	-7.500	4	5	b250c/kk/b250b500c/kk
6013	BigBlind	3cAd	3d3h	9d8s2h7d	500	5.000	4	5	b200b300c/kb100b200c/b500f
6014	Button	3d4h	JcJd	Kd9h5sJhKs	-7250	-72.500	6	7	b250b750b1250c/b250b500c/kk/b2750b5500b18250f
6015	BigBlind	5c3h	9hJh	Qh7d2s6d	500	5.000	4	5	b200b300c/kb100b200c/b500f
6016	Button	7cAh	7hKs	QdQc3h	1000	10.000	3	4	b250c/kb250b750b1250f
6017	BigBlind	JcQs	5c5s	7h5d3h	-3100	-31.000	5	5	b200b300c/kb100b200b1500b2800b19700f
6018	Button	8c6d	Qc2d	AsQs3c8s5c	-750	-7.500	4	5	b250c/kk/b250b500c/kk
6019	BigBlind	4c3h	QhAs	9c6d5d	300	3.000	2	3	b200b300c/b300f
6020	Button	4d9h	3d5s	9s7s4s	500	5.000	2	3	b250c/b250b800f
6021	BigBlind	KsAs	5cQc	Td9c5h5s7d	-1800	-18.000	4	5	b200b450c/b450c/b900c/kk
6022	Button	Jh4s	Ah5s	Td8s7c5h4c	250	2.500	4	5	b250c/kk/kk/kb250f
6023	BigBlind	7dJd	5sQs	AcKs5d	9000	90.000	4	5	b200b300c/kb1500b3000b8700b14400f
6024	Button	TsJs	3d6h		100	1.000	1	1	b250f
6025	BigBlind	7d8d	9cAs	Js9s5s9d4s	-3300	-33.000	6	6	b200b300c/kk/kb1500b3000c/kb7500f
6026	Button	Kd7h	2d8s		100	1.000	1	1	b250f
6027	BigBlind	8h5s	9c7d	8c3h2d	300	3.000	2	3	b200b300c/b450f
6028	Button	2hAs	3d9d	AcQsTc	250	2.500	2	3	b250c/kb400f
6029	BigBlind	7c4d	JcTs	6h5s2d	300	3.000	2	3	b200b300c/b300f
6030	Button	6cJd	Kd6s	Kc7d5s9h2d	-500	-5.000	4	5	b250c/kb250c/kk/kk
6031	BigBlind	4hTh	TdQd	Qc9d6hJs5s	-1900	-19.000	6	7	b200b300c/kb100b200c/kk/kb700b1400c
6032	Button	QhQs	Tc5d		100	1.000	1	1	b300f
6033	BigBlind	7h7s	Kc7d	Qh5s2s	300	3.000	2	3	b200b300c/b300f
6034	Button	9sTs	KdJh		750	7.500	2	2	b250b750b1250f
6035	BigBlind	7dQd	ThAs	QhJs3c5h	750	7.500	3	4	b200b300c/b450c/b1150f
6036	Button	9dAs	Qc7s		100	1.000	1	1	b300f
6037	BigBlind	3dAh	3cKs	8h8d4s4h2h	600	6.000	4	5	b200b300c/b300c/kk/b600f
6038	Button	QhKh	7c7s	AhJc5d3s	750	7.500	3	5	b300c/kb450c/kb750f
6039	BigBlind	2d2s	5dQh		200	2.000	1	2	b200b300f
6040	Button	KhTs	5d2s		100	1.000	1	1	b300f
6041	BigBlind	2h8s	5c4s	Td5s3d7d	2100	21.000	4	5	b200b300c/kb900b1800c/b2100f
6042	Button	JsAs	Ac7h	9d8c6sTc2s	-2100	-21.000	5	6	b300b900b1500c/b300b600c/kk/kk
6043	BigBlind	Kd2s	4d5d	KcQh6d9c	750	7.500	3	4	b200b300c/b450c/b1150f
6044	Button	6h7s	4dAs	9d8h3d	250	2.500	2	3	b250c/kb250f
6045	BigBlind	Qc9s	4c4d	KdJs5sJcTs	300	3.000	4	5	b200b300c/kk/kk/b450f
6046	Button	JdQs	Tc5s	9s7d4s	250	2.500	2	3	b250c/kb250f
6047	BigBlind	2s6s	3c8s		50	0.500	0	1	f
6048	Button	9cTh	7hQh	Kh9h6sQc5c	10200	102.000	5	8	b250c/kb400c/kb1000c/kb1650b8550b15450f
6049	BigBlind	4c5c	5s9s	Ah8s6hTh	400	4.000	4	5	b200b300c/kk/kb100b200f
6050	Button	7cQc	Tc9s	Ts9h7dQd5d	3150	31.500	4	7	b250c/kb250c/kb750c/kb1900c
6051	BigBlind	2sQs	9c7h		200	2.000	1	2	b200b300f
6052	Button	2c3h	2d7s	Tc6d5d5h	100	1.000	3	4	ck/kk/kb100f
6053	BigBlind	4cJd	2cTs		200	2.000	1	2	b200b300f
6054	Button	KdJh	JcQs		750	7.500	2	2	b250b750b1250f
6055	BigBlind	Kc9d	4c8c		200	2.000	1	2	b200b300f
6056	Button	Qc7h	Ac5d	Th6h4cAs4h	-1250	-12.500	4	6	b250c/kk/b250b500c/b250b500c
6057	BigBlind	Jc5d	5h3s	Qc2h2d2sQd	0	0.000	5	6	b200b300c/kb100b200c/kk/b500c
6058	Button	5c8s	4cQs	AhKs5s	500	5.000	2	3	b250c/b250b500f
6059	BigBlind	Qc6h	3cJd	Tc7s4c	400	4.000	3	4	b200b300c/kb100b200f
6060	Button	3dAh	JdKs	As8d6c	1250	12.500	3	4	b250b750b1250c/kb1900f
6061	BigBlind	AcTh	Td3h	9c5c3s	300	3.000	2	3	b200b300c/b300f
6062	Button	9c3s	8c3h		100	1.000	1	1	b250f
6063	BigBlind	Qc2d	Tc7d	AdTs8cKcKd	-500	-5.000	5	6	b200b300c/kk/kk/kb100b200c
6064	Button	3d2s	KcTd	AhAc6hQd5s	-500	-5.000	5	5	cb300b500c/kk/kk/kk
6065	BigBlind	6hTh	9cKc	9d8h2hAh5c	7450	74.500	5	6	b200b300c/b300c/b900b3000b6850c/b11200f
6066	Button	2cTc	QcJs		750	7.500	2	2	b250b750b1250f
6067	BigBlind	2h5h	JdQh	As4h3sKh	750	7.500	3	4	b200b300c/b450c/b1150f
6068	Button	ThTs	8d2h		100	1.000	1	1	b300f
6069	BigBlind	8c6d	9c3d		50	0.500	0	1	f
6070	Button	8c9s	4c2s		100	1.000	1	1	b250f
6071	BigBlind	Jh7s	8dQd	JsTh2h	3300	33.000	3	4	b200b300b1800b3300c/b3300f
6072	Button	8sAs	4hTh	AcJd6d	300	3.000	2	3	b300c/kb450f
6073	BigBlind	Jc8d	9c3s		50	0.500	0	1	f
6074	Button	4cTc	4sKs	6d5s3c5d	4500	45.000	4	6	b250b750b1250c/kb1250c/b2000b4000f
6075	BigBlind	3c7d	6c8d	9c6d4sAcKs	-600	-6.000	4	5	b200b300c/kk/b300c/kk
6076	Button	7d4s	KdJs	Jd9h4cKcQd	-4250	-42.500	5	7	b250b750b1250c/b250b500c/b1250b2500c/kk
6077	BigBlind	8h9h	2d6d	Kh8s3s	300	3.000	2	3	b200b300c/b450f
6078	Button	TdJs	4c6h	KdJc7s	250	2.500	2	3	b250c/kb400f
