street	board	potBefore	toCall	position	stackBefore	action	holeCards
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qh7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9dTh
Preflop	-	5.000	1.000	Button	198.000	Call	9dTh
Flop	Qd 6s 3d	9.000	3.000	Button	197.000	Call	9dTh
Turn	Qd 6s 3d 2c	18.000	6.000	Button	194.000	Fold	9dTh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3dJd
Flop	Qc 8d 4h	6.000	0.000	BigBlind	197.000	Check	3dJd
Flop	Qc 8d 4h	10.500	4.500	BigBlind	197.000	Fold	3dJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9d8s
Preflop	-	5.000	1.000	Button	198.000	Call	9d8s
Flop	As Qd Jc	10.500	4.500	Button	197.000	Fold	9d8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9c6d
Flop	Th 9h 4c	5.000	0.000	BigBlind	197.500	Check	9c6d
Flop	Th 9h 4c	9.000	4.000	BigBlind	197.500	Fold	9c6d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac9s
Preflop	-	5.000	1.000	Button	198.000	Call	Ac9s
Flop	9h 2s 2d	9.000	3.000	Button	197.000	Call	Ac9s
Turn	9h 2s 2d 8c	18.000	6.000	Button	194.000	Raise:12.00	Ac9s
Turn	9h 2s 2d 8c	60.000	12.000	Button	176.000	Call	Ac9s
River	9h 2s 2d 8c 9d	108.000	36.000	Button	164.000	Call	Ac9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6h9s
Flop	Tc 8d 3h	5.000	0.000	BigBlind	197.500	Check	6h9s
Flop	Tc 8d 3h	7.500	2.500	BigBlind	197.500	Call	6h9s
Turn	Tc 8d 3h 9c	10.000	0.000	BigBlind	195.000	Check	6h9s
Turn	Tc 8d 3h 9c	15.000	5.000	BigBlind	195.000	Call	6h9s
River	Tc 8d 3h 9c Qc	20.000	0.000	BigBlind	190.000	Raise:10.00	6h9s
River	Tc 8d 3h 9c Qc	50.000	10.000	BigBlind	180.000	Call	6h9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9dKh
Preflop	-	5.000	1.000	Button	198.000	Call	9dKh
Flop	Kc Ts 3h	9.000	3.000	Button	197.000	Call	9dKh
Turn	Kc Ts 3h Js	18.000	6.000	Button	194.000	Call	9dKh
River	Kc Ts 3h Js 6h	36.000	12.000	Button	188.000	Call	9dKh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QdAd
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QdAd
Flop	6s 4h 2s	25.000	0.000	BigBlind	187.500	Check	QdAd
Flop	6s 4h 2s	44.000	19.000	BigBlind	187.500	Call	QdAd
Turn	6s 4h 2s 3s	63.000	0.000	BigBlind	168.500	Raise:36.50	QdAd
Turn	6s 4h 2s 3s	172.500	36.500	BigBlind	132.000	Call	QdAd
River	6s 4h 2s 3s 7c	209.000	0.000	BigBlind	95.500	Check	QdAd
River	6s 4h 2s 3s 7c	304.500	95.500	BigBlind	95.500	Fold	QdAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6sJs
Preflop	-	5.000	1.000	Button	198.000	Call	6sJs
Flop	Qd 6h 2h	9.000	3.000	Button	197.000	Fold	6sJs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	4sQs
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	4sQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7s9s
Preflop	-	5.000	1.000	Button	198.000	Call	7s9s
Flop	Qs 5c 2h	9.000	3.000	Button	197.000	Call	7s9s
Turn	Qs 5c 2h 5s	18.000	6.000	Button	194.000	Call	7s9s
River	Qs 5c 2h 5s Tc	36.000	12.000	Button	188.000	Fold	7s9s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2h6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9hAs
Preflop	-	5.000	1.000	Button	198.000	Call	9hAs
Flop	Ah Tc 7s	9.000	3.000	Button	197.000	Call	9hAs
Turn	Ah Tc 7s Kh	18.000	6.000	Button	194.000	Call	9hAs
River	Ah Tc 7s Kh Qs	36.000	12.000	Button	188.000	Call	9hAs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	5c2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2d7d
Preflop	-	5.000	1.000	Button	198.000	Fold	2d7d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	TcTh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	TcTh
Flop	9c 7d 3d	25.000	0.000	BigBlind	187.500	Raise:2.50	TcTh
Flop	9c 7d 3d	32.500	2.500	BigBlind	185.000	Call	TcTh
Turn	9c 7d 3d 7s	35.000	0.000	BigBlind	182.500	Check	TcTh
Turn	9c 7d 3d 7s	52.500	17.500	BigBlind	182.500	Call	TcTh
River	9c 7d 3d 7s Jd	70.000	0.000	BigBlind	165.000	Check	TcTh
River	9c 7d 3d 7s Jd	105.000	35.000	BigBlind	165.000	Fold	TcTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3cAs
Preflop	-	5.000	1.000	Button	198.000	Call	3cAs
Flop	5h 5d 2h	9.000	3.000	Button	197.000	Call	3cAs
Turn	5h 5d 2h Ah	18.000	6.000	Button	194.000	Fold	3cAs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	KcQs
Flop	8s 6c 3c	6.000	0.000	BigBlind	197.000	Check	KcQs
Flop	8s 6c 3c	10.500	4.500	BigBlind	197.000	Call	KcQs
Turn	8s 6c 3c 4c	15.000	0.000	BigBlind	192.500	Check	KcQs
Turn	8s 6c 3c 4c	26.500	11.500	BigBlind	192.500	Call	KcQs
River	8s 6c 3c 4c Ad	38.000	0.000	BigBlind	181.000	Check	KcQs
River	8s 6c 3c 4c Ad	66.500	28.500	BigBlind	181.000	Fold	KcQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc4h
Preflop	-	5.000	1.000	Button	198.000	Call	Tc4h
Flop	Ac 4c 3c	9.000	3.000	Button	197.000	Fold	Tc4h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QdTs
Flop	Kd Qs 3d	6.000	0.000	BigBlind	197.000	Check	QdTs
Flop	Kd Qs 3d	10.500	4.500	BigBlind	197.000	Call	QdTs
Turn	Kd Qs 3d 4c	15.000	0.000	BigBlind	192.500	Check	QdTs
Turn	Kd Qs 3d 4c	26.500	11.500	BigBlind	192.500	Call	QdTs
River	Kd Qs 3d 4c 8h	38.000	0.000	BigBlind	181.000	Check	QdTs
River	Kd Qs 3d 4c 8h	66.500	28.500	BigBlind	181.000	Fold	QdTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dJd
Preflop	-	5.000	1.000	Button	198.000	Call	6dJd
Flop	8d 4s 4c	9.000	3.000	Button	197.000	Fold	6dJd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	4c4h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	4c4h
Flop	9c 6d 2d	25.000	0.000	BigBlind	187.500	Check	4c4h
Flop	9c 6d 2d	37.500	12.500	BigBlind	187.500	Call	4c4h
Turn	9c 6d 2d 5s	50.000	0.000	BigBlind	175.000	Check	4c4h
Turn	9c 6d 2d 5s	87.500	37.500	BigBlind	175.000	Call	4c4h
River	9c 6d 2d 5s Ac	125.000	0.000	BigBlind	137.500	Check	4c4h
River	9c 6d 2d 5s Ac	219.000	94.000	BigBlind	137.500	Fold	4c4h
Preflop	-	1.500	0.500	Button	199.500	Fold	2c8h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	AdAh
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	AdAh
Preflop	-	190.000	55.000	BigBlind	132.500	Raise:77.50	AdAh
Preflop	-	1.500	0.500	Button	199.500	Fold	2c9s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	TcQs
Flop	7s 4s 3c	6.000	0.000	BigBlind	197.000	Check	TcQs
Flop	7s 4s 3c	10.500	4.500	BigBlind	197.000	Call	TcQs
Turn	7s 4s 3c 2h	15.000	0.000	BigBlind	192.500	Check	TcQs
Turn	7s 4s 3c 2h	26.500	11.500	BigBlind	192.500	Fold	TcQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac8s
Preflop	-	5.000	1.000	Button	198.000	Call	Ac8s
Flop	Kd 7s 7d	9.000	3.000	Button	197.000	Call	Ac8s
Turn	Kd 7s 7d Kh	18.000	6.000	Button	194.000	Call	Ac8s
River	Kd 7s 7d Kh Qd	36.000	12.000	Button	188.000	Fold	Ac8s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	ThKh
Preflop	-	27.000	9.000	BigBlind	191.000	Call	ThKh
Flop	Jd 8s 6c	36.000	0.000	BigBlind	182.000	Check	ThKh
Flop	Jd 8s 6c	63.000	27.000	BigBlind	182.000	Fold	ThKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c8s
Preflop	-	5.000	1.000	Button	198.000	Call	8c8s
Flop	Ts 8h 2c	9.000	3.000	Button	197.000	Call	8c8s
Turn	Ts 8h 2c Kd	18.000	6.000	Button	194.000	Raise:24.00	8c8s
Turn	Ts 8h 2c Kd	96.000	24.000	Button	164.000	Call	8c8s
River	Ts 8h 2c Kd 7c	180.000	60.000	Button	140.000	Raise:80.00	8c8s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	6dKd
Preflop	-	27.000	9.000	BigBlind	191.000	Call	6dKd
Flop	Qd Jc 2s	36.000	0.000	BigBlind	182.000	Raise:1.00	6dKd
Flop	Qd Jc 2s	66.000	28.000	BigBlind	181.000	Fold	6dKd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7dAs
Preflop	-	5.000	1.000	Button	198.000	Call	7dAs
Flop	Kh 5d 3d	10.500	4.500	Button	197.000	Fold	7dAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4c3h
Flop	Jd Ts 6c	5.000	0.000	BigBlind	197.500	Check	4c3h
Flop	Jd Ts 6c	7.500	2.500	BigBlind	197.500	Fold	4c3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c9d
Preflop	-	5.000	1.000	Button	198.000	Call	5c9d
Flop	Th 7d 2d	10.500	4.500	Button	197.000	Fold	5c9d
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3h8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cJc
Preflop	-	5.000	1.000	Button	198.000	Call	4cJc
Flop	Th 6d 4s	9.000	3.000	Button	197.000	Raise:12.00	4cJc
Flop	Th 6d 4s	48.000	12.000	Button	182.000	Fold	4cJc
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5cQd
Flop	Jd 9c 4d	5.000	0.000	BigBlind	197.500	Check	5cQd
Flop	Jd 9c 4d	9.000	4.000	BigBlind	197.500	Fold	5cQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2hQs
Preflop	-	5.000	1.000	Button	198.000	Call	2hQs
Flop	Kd Jh 2d	9.000	3.000	Button	197.000	Raise:6.00	2hQs
Flop	Kd Jh 2d	30.000	6.000	Button	188.000	Fold	2hQs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	KcQh
Flop	7d 7c 4h	6.000	0.000	BigBlind	197.000	Check	KcQh
Flop	7d 7c 4h	10.500	4.500	BigBlind	197.000	Call	KcQh
Turn	7d 7c 4h 3c	15.000	0.000	BigBlind	192.500	Check	KcQh
Turn	7d 7c 4h 3c	26.500	11.500	BigBlind	192.500	Fold	KcQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c9d
Preflop	-	6.500	2.500	Button	198.000	Fold	7c9d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9dAs
Flop	Js Td 2c	6.000	0.000	BigBlind	197.000	Check	9dAs
Flop	Js Td 2c	10.500	4.500	BigBlind	197.000	Fold	9dAs
Preflop	-	1.500	0.500	Button	199.500	Fold	9c2d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KdAh
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	KdAh
Preflop	-	190.000	55.000	BigBlind	132.500	Call	KdAh
Flop	Kc 6s 5h	245.000	0.000	BigBlind	77.500	Raise:12.50	KdAh
Flop	Kc 6s 5h	282.500	12.500	BigBlind	65.000	Call	KdAh
Turn	Kc 6s 5h 5c	295.000	0.000	BigBlind	52.500	Check	KdAh
Turn	Kc 6s 5h 5c	347.500	52.500	BigBlind	52.500	Call	KdAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QhQs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	QhQs
Preflop	-	51.000	15.000	Button	182.000	Call	QhQs
Flop	Ts 5c 2c	99.000	33.000	Button	167.000	Call	QhQs
Turn	Ts 5c 2c 5s	198.000	66.000	Button	134.000	Raise:68.00	QhQs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4c9c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8d7s
Preflop	-	5.000	1.000	Button	198.000	Call	8d7s
Flop	Ks 9s 5d	10.500	4.500	Button	197.000	Raise:10.50	8d7s
Flop	Ks 9s 5d	55.000	19.000	Button	182.000	Call	8d7s
Turn	Ks 9s 5d Qs	129.500	55.500	Button	163.000	Call	8d7s
River	Ks 9s 5d Qs 8c	277.500	92.500	Button	107.500	Fold	8d7s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3h3s
Flop	Ad Jc 9h	6.000	0.000	BigBlind	197.000	Check	3h3s
Flop	Ad Jc 9h	10.500	4.500	BigBlind	197.000	Call	3h3s
Turn	Ad Jc 9h 9s	15.000	0.000	BigBlind	192.500	Check	3h3s
Turn	Ad Jc 9h 9s	26.500	11.500	BigBlind	192.500	Fold	3h3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KdTs
Preflop	-	5.000	1.000	Button	198.000	Call	KdTs
Flop	Ad Kc Jc	9.000	3.000	Button	197.000	Call	KdTs
Turn	Ad Kc Jc Ah	18.000	6.000	Button	194.000	Call	KdTs
River	Ad Kc Jc Ah 3c	36.000	12.000	Button	188.000	Call	KdTs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	2dTd
Flop	8s 5h 4s	6.000	0.000	BigBlind	197.000	Check	2dTd
Flop	8s 5h 4s	10.500	4.500	BigBlind	197.000	Fold	2dTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac3h
Preflop	-	5.000	1.000	Button	198.000	Call	Ac3h
Flop	Ad Ks 9c	9.000	3.000	Button	197.000	Call	Ac3h
Turn	Ad Ks 9c 6c	18.000	6.000	Button	194.000	Call	Ac3h
River	Ad Ks 9c 6c 9h	36.000	12.000	Button	188.000	Call	Ac3h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	8c4d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d7d
Preflop	-	5.000	1.000	Button	198.000	Call	5d7d
Flop	Kd 9s 6h	9.000	3.000	Button	197.000	Raise:12.00	5d7d
Flop	Kd 9s 6h	48.000	12.000	Button	182.000	Call	5d7d
Turn	Kd 9s 6h 4h	90.000	30.000	Button	170.000	Call	5d7d
River	Kd 9s 6h 4h Qs	180.000	60.000	Button	140.000	Fold	5d7d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2h7h
Preflop	-	1.500	0.500	Button	199.500	Fold	4d7s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9c5s
Preflop	-	1.500	0.500	Button	199.500	Fold	4c7d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	ThAs
Flop	8c 4d 2s	6.000	0.000	BigBlind	197.000	Check	ThAs
Flop	8c 4d 2s	10.500	4.500	BigBlind	197.000	Fold	ThAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9cAd
Preflop	-	5.000	1.000	Button	198.000	Call	9cAd
Flop	5s 5d 4c	9.000	3.000	Button	197.000	Call	9cAd
Turn	5s 5d 4c Qh	18.000	6.000	Button	194.000	Call	9cAd
River	5s 5d 4c Qh 6s	36.000	12.000	Button	188.000	Fold	9cAd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6d7d
Preflop	-	20.000	5.000	BigBlind	192.500	Call	6d7d
Flop	8c 4s 3s	25.000	0.000	BigBlind	187.500	Check	6d7d
Flop	8c 4s 3s	44.000	19.000	BigBlind	187.500	Call	6d7d
Turn	8c 4s 3s 7c	63.000	0.000	BigBlind	168.500	Check	6d7d
Turn	8c 4s 3s 7c	110.500	47.500	BigBlind	168.500	Call	6d7d
River	8c 4s 3s 7c 7h	158.000	0.000	BigBlind	121.000	Check	6d7d
River	8c 4s 3s 7c 7h	276.500	118.500	BigBlind	121.000	Call	6d7d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c7s
Preflop	-	5.000	1.000	Button	198.000	Call	8c7s
Flop	As Tc 8d	9.000	3.000	Button	197.000	Raise:12.00	8c7s
Flop	As Tc 8d	48.000	12.000	Button	182.000	Call	8c7s
Turn	As Tc 8d Kh	90.000	30.000	Button	170.000	Fold	8c7s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	2hQh
Flop	Ac 9c 2c	6.000	0.000	BigBlind	197.000	Check	2hQh
Flop	Ac 9c 2c	10.500	4.500	BigBlind	197.000	Call	2hQh
Turn	Ac 9c 2c 5h	15.000	0.000	BigBlind	192.500	Check	2hQh
Turn	Ac 9c 2c 5h	26.500	11.500	BigBlind	192.500	Fold	2hQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8hQh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	8hQh
Preflop	-	51.000	15.000	Button	182.000	Call	8hQh
Flop	Kh 7c 2h	99.000	33.000	Button	167.000	Call	8hQh
Turn	Kh 7c 2h 3c	198.000	66.000	Button	134.000	Call	8hQh
River	Kh 7c 2h 3c 4s	332.000	68.000	Button	68.000	Fold	8hQh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	3cAc
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	3cAc
Preflop	-	190.000	55.000	BigBlind	132.500	Call	3cAc
Flop	Jd 8h 6s	245.000	0.000	BigBlind	77.500	Check	3cAc
Flop	Jd 8h 6s	322.500	77.500	BigBlind	77.500	Fold	3cAc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2h4h
Preflop	-	5.000	1.000	Button	198.000	Call	2h4h
Flop	Ks Jh Td	9.000	3.000	Button	197.000	Fold	2h4h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ah5s
Flop	Kc 6h 2c	5.000	0.000	BigBlind	197.500	Check	Ah5s
Flop	Kc 6h 2c	7.500	2.500	BigBlind	197.500	Fold	Ah5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3s9s
Preflop	-	5.000	1.000	Button	198.000	Call	3s9s
Flop	Kc 5d 2c	9.000	3.000	Button	197.000	Fold	3s9s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	7d2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jh4s
Preflop	-	5.000	1.000	Button	198.000	Call	Jh4s
Flop	6c 5c 4h	10.500	4.500	Button	197.000	Fold	Jh4s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	4h4s
Flop	Qd 5h 4c	6.000	0.000	BigBlind	197.000	Check	4h4s
Flop	Qd 5h 4c	10.500	4.500	BigBlind	197.000	Call	4h4s
Turn	Qd 5h 4c Ts	15.000	0.000	BigBlind	192.500	Check	4h4s
Turn	Qd 5h 4c Ts	26.500	11.500	BigBlind	192.500	Raise:35.00	4h4s
Turn	Qd 5h 4c Ts	163.000	55.000	BigBlind	146.000	Call	4h4s
River	Qd 5h 4c Ts Tc	218.000	0.000	BigBlind	91.000	Check	4h4s
River	Qd 5h 4c Ts Tc	309.000	91.000	BigBlind	91.000	Call	4h4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5hTh
Preflop	-	5.000	1.000	Button	198.000	Call	5hTh
Flop	9h 8c 3h	9.000	3.000	Button	197.000	Call	5hTh
Turn	9h 8c 3h Kh	18.000	6.000	Button	194.000	Call	5hTh
River	9h 8c 3h Kh Jd	36.000	12.000	Button	188.000	Raise:48.00	5hTh
River	9h 8c 3h Kh Jd	192.000	48.000	Button	128.000	Call	5hTh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c9s
Preflop	-	1.500	0.500	Button	199.500	Fold	5c2h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5d6d
Flop	Jc Th 2d	5.000	0.000	BigBlind	197.500	Check	5d6d
Flop	Jc Th 2d	9.000	4.000	BigBlind	197.500	Fold	5d6d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6d6h
Preflop	-	5.000	1.000	Button	198.000	Call	6d6h
Flop	Tc 9d 8d	9.000	3.000	Button	197.000	Call	6d6h
Turn	Tc 9d 8d Qd	18.000	6.000	Button	194.000	Call	6d6h
River	Tc 9d 8d Qd 5c	36.000	12.000	Button	188.000	Fold	6d6h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7c9s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7c9s
Flop	Js Td 3c	25.000	0.000	BigBlind	187.500	Raise:2.50	7c9s
Flop	Js Td 3c	32.500	2.500	BigBlind	185.000	Call	7c9s
Turn	Js Td 3c Qs	35.000	0.000	BigBlind	182.500	Raise:12.50	7c9s
Turn	Js Td 3c Qs	72.500	12.500	BigBlind	170.000	Call	7c9s
River	Js Td 3c Qs Jh	85.000	0.000	BigBlind	157.500	Raise:47.50	7c9s
River	Js Td 3c Qs Jh	227.500	47.500	BigBlind	110.000	Fold	7c9s
Preflop	-	1.500	0.500	Button	199.500	Fold	3c8h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QdKh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QdKh
Flop	9h 6h 6c	25.000	0.000	BigBlind	187.500	Check	QdKh
Flop	9h 6h 6c	37.500	12.500	BigBlind	187.500	Fold	QdKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc7d
Preflop	-	5.000	1.000	Button	198.000	Call	Jc7d
Flop	Jd 8h 3c	9.000	3.000	Button	197.000	Call	Jc7d
Turn	Jd 8h 3c 5d	18.000	6.000	Button	194.000	Call	Jc7d
River	Jd 8h 3c 5d 9h	36.000	12.000	Button	188.000	Call	Jc7d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Th3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cAs
Preflop	-	5.000	1.000	Button	198.000	Call	2cAs
Flop	Kd Qh 5s	9.000	3.000	Button	197.000	Fold	2cAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5cTc
Flop	5h 4c 2d	5.000	0.000	BigBlind	197.500	Check	5cTc
Flop	5h 4c 2d	7.500	2.500	BigBlind	197.500	Call	5cTc
Turn	5h 4c 2d 9d	10.000	0.000	BigBlind	195.000	Check	5cTc
Turn	5h 4c 2d 9d	15.000	5.000	BigBlind	195.000	Call	5cTc
River	5h 4c 2d 9d Jh	20.000	0.000	BigBlind	190.000	Check	5cTc
River	5h 4c 2d 9d Jh	30.000	10.000	BigBlind	190.000	Fold	5cTc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2d5d
Preflop	-	6.500	2.500	Button	198.000	Call	2d5d
Flop	6d 4h 3d	16.000	7.000	Button	195.500	Raise:12.50	2d5d
Flop	6d 4h 3d	74.500	26.500	Button	176.000	Raise:149.50	2d5d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	4h4s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	4h4s
Flop	4d 4c 2d	25.000	0.000	BigBlind	187.500	Check	4h4s
Flop	4d 4c 2d	44.000	19.000	BigBlind	187.500	Call	4h4s
Turn	4d 4c 2d Qd	63.000	0.000	BigBlind	168.500	Check	4h4s
Turn	4d 4c 2d Qd	110.500	47.500	BigBlind	168.500	Call	4h4s
River	4d 4c 2d Qd Ac	158.000	0.000	BigBlind	121.000	Check	4h4s
River	4d 4c 2d Qd Ac	276.500	118.500	BigBlind	121.000	Call	4h4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AcTd
Preflop	-	6.500	2.500	Button	198.000	Call	AcTd
Flop	8s 4s 4d	16.000	7.000	Button	195.500	Call	AcTd
Turn	8s 4s 4d 9h	34.500	11.500	Button	188.500	Fold	AcTd
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2c4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c8s
Preflop	-	5.000	1.000	Button	198.000	Call	8c8s
Flop	Kh Qh Jh	10.500	4.500	Button	197.000	Call	8c8s
Turn	Kh Qh Jh Ks	22.500	7.500	Button	192.500	Fold	8c8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QdAs
Flop	7s 7c 2c	6.000	0.000	BigBlind	197.000	Check	QdAs
Flop	7s 7c 2c	10.500	4.500	BigBlind	197.000	Call	QdAs
Turn	7s 7c 2c Qh	15.000	0.000	BigBlind	192.500	Check	QdAs
Turn	7s 7c 2c Qh	26.500	11.500	BigBlind	192.500	Raise:17.00	QdAs
Turn	7s 7c 2c Qh	113.500	41.500	BigBlind	164.000	Fold	QdAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5sJs
Preflop	-	5.000	1.000	Button	198.000	Call	5sJs
Flop	7h 6d 3s	10.500	4.500	Button	197.000	Raise:10.50	5sJs
Flop	7h 6d 3s	55.000	19.000	Button	182.000	Call	5sJs
Turn	7h 6d 3s 6c	129.500	55.500	Button	163.000	Fold	5sJs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	2cKc
Flop	Jh 9c 7c	6.000	0.000	BigBlind	197.000	Raise:3.00	2cKc
Flop	Jh 9c 7c	15.000	3.000	BigBlind	194.000	Call	2cKc
Turn	Jh 9c 7c Qc	18.000	0.000	BigBlind	191.000	Raise:9.00	2cKc
Turn	Jh 9c 7c Qc	56.500	20.500	BigBlind	182.000	Call	2cKc
River	Jh 9c 7c Qc Qh	77.000	0.000	BigBlind	161.500	Raise:69.50	2cKc
River	Jh 9c 7c Qc Qh	308.000	92.000	BigBlind	92.000	Call	2cKc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AdQh
Preflop	-	5.000	1.000	Button	198.000	Call	AdQh
Flop	8c 7h 2h	9.000	3.000	Button	197.000	Call	AdQh
Turn	8c 7h 2h 4h	18.000	6.000	Button	194.000	Call	AdQh
River	8c 7h 2h 4h Js	36.000	12.000	Button	188.000	Call	AdQh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KhJs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	KhJs
Flop	Qd 6s 5c	25.000	0.000	BigBlind	187.500	Raise:2.50	KhJs
Flop	Qd 6s 5c	32.500	2.500	BigBlind	185.000	Call	KhJs
Turn	Qd 6s 5c 5s	35.000	0.000	BigBlind	182.500	Check	KhJs
Turn	Qd 6s 5c 5s	52.500	17.500	BigBlind	182.500	Fold	KhJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7dQh
Preflop	-	6.500	2.500	Button	198.000	Fold	7dQh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5sJs
Flop	Kh 8s 3d	6.000	0.000	BigBlind	197.000	Check	5sJs
Flop	Kh 8s 3d	10.500	4.500	BigBlind	197.000	Fold	5sJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac7h
Preflop	-	5.000	1.000	Button	198.000	Call	Ac7h
Flop	As Td 6c	9.000	3.000	Button	197.000	Call	Ac7h
